,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지역,구분,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
속초시,현지인(a),"59,602","55,076","53,298","58,646","58,768","59,182","59,206","60,078","56,248","54,376","58,874","58,933","56,035","57,232","59,784","55,419","53,476","58,093","57,673","58,177","58,594","59,010","55,394","54,411","58,282","58,460","58,450","58,261","59,020","53,830","53,410","58,362","58,233","58,450","58,082","58,856","55,962","55,100","59,521","58,996","59,944","59,510","59,031","54,544","53,106","59,661","58,870","59,549","59,290","59,930","55,696","53,942","59,014","59,230","59,580","60,018","60,102","55,724","53,186","59,493","55,706","59,948","58,530","59,052","55,016","54,047","59,136","54,218","59,752","59,647","59,409","54,814","54,142","59,420","59,398","58,334","58,352","58,992","54,366","52,944","58,124","57,876","57,645","57,564","58,324","54,162","52,871","57,348","57,652","57,572","57,824","58,356","53,949","52,626","58,628","58,814","59,574","57,698","60,140","57,036","52,913","49,987","48,965","52,476","57,760","59,192","55,500","54,334","59,808","59,224","59,241","58,810","59,395","55,136","54,250","58,706","50,351","51,594","50,306","49,665","47,019","45,860","50,498","59,689","59,714","59,482","55,923","55,682","55,489","60,186","59,948","59,549","59,703","61,660","56,984","54,019","60,190","59,986","59,465","60,028","59,798","55,878","55,013","60,144","59,710","59,493","59,462","60,438","56,063","54,792","59,780","59,770","59,062","59,276","60,246","56,175","54,607","58,818","58,338","58,880","58,863","60,476","55,408","55,482","58,412","57,421","56,728","58,730","59,672","56,270","52,983","58,796","58,163","58,576","58,142","58,804","55,405","54,124","57,586","57,372","56,945","56,200","56,178","54,520","52,216","55,982","56,500","58,163","58,947","59,206","54,344","53,204","53,036","58,040","58,516","57,225","57,610","54,047","52,122","56,864","56,410","57,032","56,329","56,704","52,784","51,642","55,391","56,056","56,028","56,427","56,686","52,955","51,698","55,752","55,366","56,343","55,867","57,155","54,341","53,165","57,418","56,928","57,596","52,752","53,725","52,328","52,388","56,742","56,038","56,385","55,951","56,094","52,787","51,499","56,130","54,260","62,237","60,928","58,146","55,724","53,994","57,876","57,785","57,984","56,444","55,514","52,311","51,877","52,818","51,790","50,680","50,088","50,774","47,502","46,778","50,904","51,152","50,239","49,189","52,220","48,240","46,522","51,569","51,306","52,132","51,695","51,863","47,502","47,120","51,156","50,491","51,208","50,816","50,242","47,912","45,742","50,074","54,502","55,142","54,810","54,106","51,278","50,838","54,694","55,010","54,016","54,684","55,072","51,478","50,782","54,999","55,122","55,976","46,946","55,482","51,989","51,219","56,158","56,476","56,564","55,965","56,539","52,090","50,064","56,112","55,944","55,954","55,724","56,392","52,462","50,292","55,128","54,484","53,424","53,714","55,682","47,712","48,412","55,517","55,156","56,224","48,482","44,877","46,865","49,598","54,922","54,506","54,702","54,344","55,192","50,824","45,535","54,492","54,691","54,786","54,215","54,985","51,002","49,791","55,034","59,020","57,824","50,407","58,180","51,908","54,260","57,834","58,432","54,649","57,981","58,884","54,278","53,746","56,536","50,631","44,446","44,219","44,331","41,650","41,139","44,468","45,794","46,368","45,836","59,759","56,038","54,271","59,108","58,572","59,360","59,745","61,054","57,480","53,130","60,350","60,284","60,820","59,986","60,613","55,030","54,680","60,088","59,840","59,700","58,796","60,512","55,741","54,208","59,370","58,632","59,986","59,930","60,470","55,958","54,492","57,799","59,381","59,336","58,328","59,675","55,671","54,120","59,202","58,916","59,636","58,744","61,338","57,144","55,916","60,907","61,551","60,876","60,375","59,654","55,226","54,698","59,731","59,556","58,541","59,034","59,647","55,132","53,526","59,434","60,424","56,308","59,220","59,406","55,202","53,518","59,731","59,336","56,735","61,428","61,257","57,043","56,518","61,208","60,700","61,691","62,380","62,248","58,488","56,528","61,243","62,576","61,428","61,366","61,478","56,595","56,220","61,537","62,279","62,590","62,800","52,434","49,693","50,631","53,151","60,046","60,476","59,174","64,096","59,504","57,950","62,668","61,936","62,290","61,887","62,636","59,118","57,494","63,469","63,248","62,650","63,658","63,536","58,348","57,148","61,733","62,132","62,556","62,472","62,038","55,646","51,443","57,029","54,428","55,419","57,512","57,754","55,752","52,014","58,166","58,072","57,764","58,177","59,706","56,245","54,044","60,008","56,906","60,406","59,983","60,386","57,169","53,221","59,938","58,170","60,606","56,476","61,215","57,750","55,209","60,088","59,185","60,053","59,636","57,362","56,476","52,244","59,266","59,745","56,679","59,836","60,624","55,265","54,576","59,434","58,964","58,506","58,734","60,112","57,722","51,342","59,535","59,808","57,740","59,003","58,152","55,615","52,440","59,857","59,224","59,073","59,644","60,168","57,134","54,806","60,260","60,067","60,840","56,962","59,476","57,600","56,508","61,120","58,842","62,741","62,528","63,802","55,464","56,816","60,648","61,425","61,663","62,132","61,386","59,402","58,233","60,403","58,166","62,027","62,818","62,202","59,496","57,508","62,664","62,086","63,444","62,804","63,578","59,972","58,292","63,290","62,808","63,987","63,088","63,676","58,846","58,198","63,116","62,786","63,266","64,572","64,820","60,410","58,380","64,102","63,816","63,948","63,210","63,136","59,874","58,426","62,993","63,413","61,824","64,246","65,272","61,509","60,228","64,582","60,140","63,875","64,267","64,194","59,714","58,278","63,294","63,438","63,413","62,850","62,618","59,440","59,430","61,677","63,382","65,107","64,911","64,799","60,414","58,744","64,197","64,396","64,256","62,650","61,064","57,295","59,038","63,472","63,626","63,052","62,979","63,556","58,331","57,138","60,830","59,700","59,924","62,794","64,148","59,308","56,308","62,940","63,455","64,449","63,318","63,210","58,208","57,082","58,898","62,520","62,332","62,122","61,334","57,890","56,934","62,444","62,296","61,663","61,422","61,908","57,488","55,076","62,338","67,644","64,544","64,323","68,831","63,458","58,716","58,541","68,131","68,022","68,292","67,781","59,804","60,270","67,536","67,336","66,924","67,134","67,984","63,462","61,302","67,952","68,026","67,910","66,692","67,750","63,136","62,937","69,534","69,559","60,641","57,922","59,472","61,730","62,692","69,318","68,467","68,656","69,402","64,074","63,420","62,503","68,596","68,264","67,980","68,156","68,408","63,525","62,822","68,506","68,176","67,806","68,089","68,380","63,413","61,999","68,078","67,868","67,788","67,820","68,096","64,330","62,580","69,072","67,690","67,890","68,624","68,950","64,267","61,190","68,089","68,282","68,652","67,928","68,348","62,167","61,278","67,228","67,452","67,420","65,832","68,184","62,058","59,283","67,000","66,126","66,364","65,996","66,332","61,152","59,178","66,034","66,731","66,626","66,017","66,644","62,080","60,067","66,311","65,842","66,602","66,920","67,123","61,282","56,934","63,644","63,290","63,658","64,082","65,230","60,630","58,499","65,580","65,198","65,849","65,968","59,409","60,305","57,026","65,905","64,214","62,758","63,472","55,318","57,200","54,124","63,154","62,237","61,736","60,498","61,036","57,575","54,481","63,273","63,536","63,805","63,528","62,930","59,577","55,629","63,119","63,122","63,998","63,746","63,875","57,172","56,112","64,694","63,595","64,435","62,958","62,562","59,608","58,310","65,950","64,589","65,499","65,037","66,594","63,004","58,807","65,723","66,846","67,361","58,628","55,016","56,350","56,987","64,750","64,194","64,120","65,072","65,678","61,971","60,165","65,597","65,734","65,286","65,566","65,992","59,818","58,586","55,346","59,948","66,336","66,752","68,642","59,458","60,515","67,162","67,648","67,879","67,728","66,748","63,497","60,830","67,396","67,134","66,269","62,307","61,271","57,214","56,154","62,965","62,720","63,318","63,637","64,862","59,546","58,275","64,978","66,591","66,972","66,776","67,764","60,288","62,258","69,584","69,097","69,013","68,926","69,646","65,152","62,898","68,068","68,572","68,677","69,206","69,520","64,246","63,658","67,812","68,075","67,116","66,906","67,168","63,308","61,250","67,088","67,095","67,277","66,350","67,196","62,156","63,966","70,290","70,214","66,101","69,842","68,450","65,891","62,940","70,658","70,038","69,867","70,077","70,270","64,288","58,748","68,282","70,196","65,695","69,178","68,604","65,786","63,133","69,671","69,016","69,706","68,358","69,254","64,502","63,850","69,842","70,098","70,396","69,178","70,826","67,134","64,396","70,063","69,692","70,546","70,080","70,598","65,342","63,452","70,413","69,867","69,930","70,480","70,500","65,485","63,718","69,160","69,188","70,917","70,497","70,864","63,934","63,900","70,441","68,740","70,287","71,158","71,890","64,866","62,923","71,222","70,959","71,337","70,746","70,504","65,716","64,001","70,672","71,372","70,914","70,616","70,777","65,118","63,144","69,804","69,377","69,338","68,397","68,880","64,418","61,285","67,722","67,214","67,347","67,000","67,228","62,853","60,386","67,680","67,956","67,851","67,896","66,930","52,882","58,314","68,800","68,642","69,100","68,512","68,964","67,557","65,208","67,798","71,634","70,238","72,604","73,328","66,728","65,912","72,376","70,693","72,576","72,874","72,712","67,588","65,422","72,580","71,544","70,266","73,003","73,406","67,676","64,334","72,636","69,356","72,492","72,580","73,476","68,173","65,611","73,150","72,702","73,052","73,182","73,402","67,844","64,278","61,330","59,552","63,346","71,701","71,190","64,124","64,810","71,102","69,702","68,418","70,948","71,743","66,024","63,494","66,052","69,916","68,726","70,998","69,853","63,126","63,532","66,647","71,922","71,396","71,704","69,534","66,276","64,183","72,026","70,021","72,268","71,634","72,947","68,610","66,280","73,913","72,009","72,191","72,016","72,376","68,380","67,690","73,692","71,379","72,744","72,576","73,314","68,075","66,958","72,040","72,814","72,821","72,250","73,006","68,078","66,521","72,160","71,988","71,992","72,121","72,880","68,551","66,406","71,540","70,508","70,886","71,432","71,634"
속초시,외지인(b),"61,576","103,628","86,174","47,358","43,330","39,865","38,252","52,140","94,294","79,236","38,140","36,264","32,368","32,364","46,851","86,065","73,451","36,715","32,854","32,942","37,440","49,140","85,102","73,507","36,866","33,509","31,098","34,818","48,230","75,341","68,498","37,583","32,784","31,496","33,408","45,080","78,642","66,566","30,723","27,825","29,393","31,482","41,206","74,098","62,360","33,908","28,746","29,214","30,205","41,394","75,320","64,718","36,348","34,013","33,156","36,096","44,768","85,222","86,821","66,675","63,966","45,798","46,242","54,516","90,524","100,961","102,732","118,296","43,998","39,666","46,686","78,386","66,948","39,148","38,168","35,602","37,454","51,093","93,639","83,570","45,745","42,172","40,516","42,378","55,296","98,280","84,959","46,417","41,531","39,434","41,433","52,238","88,938","76,870","42,714","38,196","36,144","29,610","35,816","80,178","105,186","118,398","107,124","75,306","46,242","50,253","76,804","63,262","38,500","37,086","36,680","36,886","47,264","86,156","79,222","44,468","29,768","31,850","34,660","45,630","83,038","76,002","46,764","49,256","47,579","63,122","137,760","137,834","73,696","30,814","30,149","28,388","30,118","40,187","74,718","59,829","32,694","30,670","29,764","31,514","38,269","74,753","64,592","34,370","32,739","32,014","32,557","44,359","76,822","64,844","35,780","34,920","32,890","35,273","45,980","76,657","64,085","28,696","27,114","29,470","32,424","35,584","44,856","41,790","29,253","27,108","25,396","30,174","39,977","72,163","55,164","31,227","29,638","30,198","30,468","40,705","71,116","61,554","33,789","32,130","32,151","35,609","41,962","72,748","61,761","32,854","35,252","41,346","37,709","47,212","98,424","119,892","80,084","31,266","29,970","31,066","39,788","66,714","55,808","32,812","32,960","32,750","35,441","44,908","76,514","62,272","32,956","32,400","32,974","35,186","44,359","76,044","65,958","32,420","32,162","32,588","34,528","43,953","76,702","65,474","33,782","34,576","42,406","76,377","68,103","94,248","65,156","33,439","32,932","32,795","35,766","45,409","79,247","67,162","37,894","33,876","37,912","39,554","50,365","87,420","78,138","45,804","44,202","42,434","43,064","51,170","79,772","71,320","35,032","35,298","33,624","35,875","50,750","86,706","75,614","43,838","42,200","39,249","37,656","56,102","92,897","82,761","48,881","44,530","44,748","50,057","64,596","87,402","78,883","54,327","54,624","53,056","56,312","63,735","92,099","91,315","87,423","91,710","95,392","113,708","135,398","151,305","133,252","108,538","97,601","77,500","84,924","95,753","120,600","109,683","85,260","83,234","86,370","94,538","110,254","133,623","110,530","75,890","70,060","62,282","62,324","74,669","108,804","97,716","64,368","60,498","56,578","56,374","66,322","93,345","70,868","37,905","35,784","31,535","31,602","36,844","37,086","37,618","31,409","29,866","41,724","98,284","138,047","126,388","66,062","38,150","34,706","36,158","39,462","48,170","71,922","48,853","35,707","39,102","40,198","41,895","51,698","86,670","76,426","42,102","38,241","37,516","57,760","76,850","92,582","81,298","43,432","51,524","65,730","46,186","55,986","97,517","87,910","48,566","46,809","38,412","41,531","52,556","89,856","81,666","46,050","48,720","44,082","44,198","70,490","119,360","105,343","57,533","52,703","50,155","49,662","59,868","105,637","81,372","46,868","42,760","41,839","43,393","57,309","96,582","80,294","42,466","38,458","36,330","40,246","54,327","91,374","73,706","40,404","37,142","36,827","41,080","54,016","91,700","77,080","38,980","38,888","36,799","37,247","51,768","87,339","64,368","34,170","31,294","30,790","32,406","45,892","79,636","68,722","37,650","33,772","32,361","35,392","48,710","84,626","75,492","42,553","36,757","34,150","39,557","51,800","89,638","79,709","51,240","55,268","70,406","57,712","69,002","104,118","96,306","72,250","93,538","122,514","59,955","62,699","92,460","76,878","42,130","36,687","35,654","41,542","55,338","95,242","81,641","47,758","45,395","42,266","42,564","52,885","85,558","72,300","45,706","41,528","39,378","51,524","95,532","129,398","123,431","78,348","45,062","39,476","38,266","49,203","70,644","59,532","36,740","33,834","31,878","32,193","41,447","69,044","60,560","41,156","38,892","34,447","38,556","51,842","81,602","65,443","40,260","37,933","38,028","40,330","50,358","69,475","52,692","31,770","23,572","23,639","27,545","31,472","46,770","37,566","24,745","25,316","24,899","26,876","34,622","57,180","52,969","30,870","25,224","30,709","32,424","40,226","68,036","56,760","35,889","32,459","34,808","29,680","42,430","75,680","66,868","37,205","34,454","35,364","33,982","37,404","69,472","59,896","37,569","34,632","27,206","31,745","41,906","66,850","56,746","32,522","29,418","30,485","30,408","38,454","66,468","50,428","35,186","37,440","44,912","34,559","37,160","61,831","53,508","32,106","32,736","31,398","33,439","42,416","70,556","61,386","39,022","39,518","48,150","106,197","131,859","121,748","97,142","69,920","58,758","36,001","36,158","42,224","54,670","56,112","37,541","37,569","37,594","37,614","41,934","68,831","65,678","36,690","30,660","33,446","39,722","49,920","85,582","72,100","44,446","40,918","41,118","42,970","55,370","92,393","79,373","41,216","36,096","37,037","40,120","57,456","107,233","85,904","44,394","40,170","38,626","41,083","56,158","92,624","82,978","49,021","45,384","44,380","45,504","59,689","104,374","91,410","52,976","47,352","39,546","43,022","63,746","107,180","93,902","53,508","38,188","42,962","51,772","69,794","109,084","96,208","58,600","53,298","53,700","54,761","66,350","108,664","100,961","57,981","52,832","58,342","66,206","84,410","118,979","95,774","62,573","62,878","62,664","60,414","63,746","85,886","86,688","69,111","64,547","67,868","80,647","101,210","129,031","124,386","97,769","82,649","65,468","66,210","80,594","98,270","83,468","71,407","72,600","79,569","90,100","111,090","147,416","161,658","124,929","93,202","82,789","78,214","83,674","96,596","93,317","71,673","65,009","53,630","49,004","59,602","77,920","68,660","46,308","41,234","32,722","30,394","49,581","75,810","56,186","21,262","32,935","38,000","41,556","49,528","63,620","62,342","43,214","40,516","36,743","39,246","51,306","78,057","67,228","41,058","38,150","35,973","35,444","40,957","58,856","57,782","44,919","49,266","82,411","118,696","140,822","109,263","56,396","35,574","35,119","37,044","49,427","101,472","112,532","76,058","46,232","44,723","46,022","50,113","63,976","103,586","93,030","58,702","56,833","53,949","55,510","70,746","108,924","95,186","58,076","53,823","51,874","51,282","63,462","100,264","78,088","45,066","42,266","39,067","43,659","58,096","93,110","80,336","47,764","42,416","40,996","42,738","55,454","87,500","74,802","43,722","37,926","33,516","34,066","47,940","75,428","61,800","39,428","34,678","33,390","34,874","43,043","66,076","55,360","34,486","27,772","27,982","30,468","39,207","65,986","55,755","33,568","31,692","31,108","32,613","43,928","67,522","48,587","31,346","29,092","29,264","31,566","40,509","59,276","51,121","38,080","37,544","38,304","46,389","71,400","72,874","54,450","43,536","40,918","39,106","51,989","74,106","67,445","39,392","26,068","26,218","24,409","21,410","24,882","36,918","34,094","27,503","28,606","29,964","33,484","38,426","59,941","47,698","29,124","29,687","32,266","32,641","39,630","58,765","54,810","39,582","36,558","37,474","32,344","39,994","64,547","58,818","32,176","29,407","27,898","27,104","37,282","62,069","51,544","33,110","31,630","43,498","81,554","107,800","111,108","62,612","38,972","33,436","33,299","36,148","49,175","81,896","74,826","49,133","45,976","43,267","44,950","58,009","102,770","124,912","52,528","20,412","25,420","27,822","36,330","44,219","43,309","32,165","31,514","32,112","33,008","39,120","72,216","61,086","35,833","33,250","32,658","31,283","38,584","55,923","48,055","31,336","29,526","29,774","31,874","41,272","61,946","52,370","35,746","34,468","34,118","31,364","43,446","60,714","53,756","37,908","64,435","48,632","48,790","64,211","100,824","85,547","49,640","42,416","45,706","46,350","62,496","94,206","85,386","53,732","49,998","48,671","48,870","63,588","96,260","86,534","55,573","50,260","48,976","52,290","63,410","84,318","82,022","55,444","52,224","68,159","55,584","65,331","84,413","69,986","43,088","41,902","41,797","43,981","57,124","87,454","65,384","45,073","50,900","67,697","46,788","56,105","95,960","79,670","44,810","40,498","40,600","39,568","51,240","89,576","79,474","42,836","34,206","33,904","34,304","52,840","98,626","82,691","44,555","38,416","38,384","39,648","55,993","97,741","84,490","48,685","41,626","39,966","43,026","61,117","105,080","92,491","52,906","47,926","49,592","53,784","70,602","103,446","94,878","60,204","51,272","49,528","48,601","66,920","96,688","78,544","54,330","53,697","48,580","46,473","60,890","95,536","85,978","57,130","54,313","54,400","56,164","71,928","102,508","95,739","65,478","60,960","60,106","62,293","70,630","88,340","82,156","64,438","60,350","62,962","72,604","83,720","107,471","103,722","96,908","87,874","75,642","75,775","83,156","80,703","85,225","66,720","64,533","65,530","70,119","79,492","109,494","119,462","92,701","61,208","54,016","55,139","65,006","80,566","79,345","59,734","49,354","47,796","53,050","63,287","91,308","80,101","53,165","43,043","33,772","39,288","53,092","83,850","69,566","40,621","33,516","36,393","42,136","51,468","78,026","66,930","41,930","37,807","36,810","36,323","43,764","85,712","125,993","135,300","110,786","75,988","53,308","54,089","65,947","58,569","39,466","37,026","32,980","37,902","45,689","89,974","105,042","65,359","34,472","31,636","36,620","49,539","105,788","124,502","79,387","49,833","50,026","52,966","57,354","93,016","88,221","60,078","52,381","53,970","55,713","68,674","109,288","94,598","60,798","57,512","54,590","56,875","69,304","110,936","94,868","50,508","44,968","45,738","48,478","63,766","99,068","82,904","45,776","40,726","40,092","43,908","58,807","91,700","78,631","49,480","42,742","41,692","46,298","61,859","94,542","78,610","45,644","39,840","37,936","42,074","55,794"
